levelKerawanan,jumlah_penduduk,total,kode_kecamatan,nama_kecamatan,nama_kabupatenKota,nama_provinsi
2,103531,179,327102,Bogor Timur,KOTA BOGOR,JAWA BARAT
2,184111,313,147108,Tampan,KOTA PEKANBARU,RIAU
2,187917,319,327105,Bogor Utara,KOTA BOGOR,JAWA BARAT
2,5911,10,190203,Selat Nasik,KAB. BELITUNG,KEPULAUAN BANGKA BELITUNG
2,159933,270,367405,Ciputat Timur,KOTA TANGERANG SELATAN,BANTEN
2,357745,598,317305,Kebon Jeruk,KOTA ADM. JAKARTA BARAT,DKI JAKARTA
2,45597,76,357828,Asem Rowo,KOTA SURABAYA,JAWA TIMUR
2,35433,59,347108,Mantrijeron,KOTA YOGYAKARTA,DAERAH ISTIMEWA YOGYAKARTA
2,102998,169,357827,Sukomanunggal,KOTA SURABAYA,JAWA TIMUR
2,248015,404,327605,Sukmajaya,KOTA DEPOK,JAWA BARAT
2,184216,291,367107,Karawaci,KOTA TANGERANG,BANTEN
2,12124,19,310102,Kepulauan Seribu Selatan.,KAB. ADM. KEP. SERIBU,DKI JAKARTA
2,19052,29,731707,Belopa,KAB. LUWU,SULAWESI SELATAN
2,1359,2,650307,Krayan Selatan,KAB. NUNUKAN,KALIMANTAN UTARA
2,174282,256,317408,Pancoran,KOTA ADM. JAKARTA SELATAN,DKI JAKARTA
2,82150,117,352516,Gresik,KAB. GRESIK,JAWA TIMUR
2,6380,9,640308,Biduk-Biduk,KAB. BERAU,KALIMANTAN TIMUR
2,293560,412,367406,Pamulang,KOTA TANGERANG SELATAN,BANTEN
2,18550,25,347106,Ngampilan,KOTA YOGYAKARTA,DAERAH ISTIMEWA YOGYAKARTA
2,31309,42,340417,Cangkringan,KAB. SLEMAN,DAERAH ISTIMEWA YOGYAKARTA
2,94046,126,147107,Bukit Raya,KOTA PEKANBARU,RIAU
2,18598,24,917104,Muara Tami,KOTA JAYAPURA,P A P U A
2,31972,41,340202,Sanden,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,100238,120,321601,Tarumajaya,KAB. BEKASI,JAWA BARAT
2,66873,80,331312,Colomadu,KAB. KARANGANYAR,JAWA TENGAH
2,50318,60,157101,Telanaipura,KOTA JAMBI,JAMBI
2,28917,34,327309,Bandung Wetan,KOTA BANDUNG,JAWA BARAT
2,17894,21,731714,Belopa Utara,KAB. LUWU,SULAWESI SELATAN
2,37588,44,340416,Pakem,KAB. SLEMAN,DAERAH ISTIMEWA YOGYAKARTA
2,192424,224,337406,Pedurungan,KOTA SEMARANG,JAWA TENGAH
2,54789,63,340408,Berbah,KAB. SLEMAN,DAERAH ISTIMEWA YOGYAKARTA
2,95337,106,147111,Payung Sekaki,KOTA PEKANBARU,RIAU
2,12860,14,750410,Duhiadaa,KAB. PAHUWATO,GORONTALO
2,133311,145,127102,Medan Sunggal,KOTA MEDAN,SUMATERA UTARA
2,78294,85,367104,Benda,KOTA TANGERANG,BANTEN
2,47320,49,147101,Sukajadi,KOTA PEKANBARU,RIAU
2,102524,105,337201,Laweyan,KOTA SURAKARTA,JAWA TENGAH
2,191745,196,351518,Waru,KAB. SIDOARJO,JAWA TIMUR
2,45780,45,367202,Cilegon,KOTA CILEGON,BANTEN
2,38710,38,130404,Lima Kaum,KAB. TANAH DATAR,SUMATERA BARAT
2,43193,42,147104,Lima Puluh,KOTA PEKANBARU,RIAU
2,64729,62,510503,Klungkung,KAB. KLUNGKUNG,BALI
2,40230,38,352016,Ngariboyo,KAB. MAGETAN,JAWA TIMUR
2,81153,76,321615,Sukatani,KAB. BEKASI,JAWA BARAT
2,63542,57,340210,Imogiri,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,38279,34,620602,Katingan Hilir,KAB. KATINGAN,KALIMANTAN TENGAH
2,124192,110,320106,Jonggol,KAB. BOGOR,JAWA BARAT
2,14751,13,640706,Melak,KAB. KUTAI BARAT,KALIMANTAN TIMUR
2,49165,43,327201,Gunungpuyuh,KOTA SUKABUMI,JAWA BARAT
2,25653,22,127605,Tebing Tinggi Kota,KOTA TEBING TINGGI,SUMATERA UTARA
2,38778,33,520805,Pemenang,KAB. LOMBOK UTARA,NUSA TENGGARA BARAT
2,79134,67,351111,Bondowoso,KAB. BONDOWOSO,JAWA TIMUR
2,99566,82,167115,Alang-alang Lebar,KOTA PALEMBANG,SUMATERA SELATAN
2,36040,29,340207,Pajangan,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,45185,36,137103,Padang Barat,KOTA PADANG,SUMATERA BARAT
1,87403,69,320233,Sukaraja,KAB. SUKABUMI,JAWA BARAT
1,104309,82,320408,Bojongsoang,KAB. BANDUNG,JAWA BARAT
1,61392,48,357404,Kanigaran,KOTA PROBOLINGGO,JAWA TIMUR
1,98891,76,320105,Babakan Madang,KAB. BOGOR,JAWA BARAT
1,52092,40,827103,Kota Ternate Utara,KOTA TERNATE,MALUKU UTARA
1,57525,44,137104,Padang Utara,KOTA PADANG,SUMATERA BARAT
1,106110,81,647104,Balikpapan Tengah,KOTA BALIKPAPAN,KALIMANTAN TIMUR
1,80141,61,327311,Regol,KOTA BANDUNG,JAWA BARAT
1,90115,67,321711,Cililin,KAB. BANDUNG BARAT,JAWA BARAT
1,74250,55,360323,Cisauk,KAB. TANGERANG,BANTEN
1,99132,73,327305,Andir,KOTA BANDUNG,JAWA BARAT
1,85168,62,331309,Karanganyar,KAB. KARANGANYAR,JAWA TENGAH
1,12517,9,731713,Kamanre,KAB. LUWU,SULAWESI SELATAN
1,57861,41,737106,Bontoala,KOTA MAKASSAR,SULAWESI SELATAN
1,113362,80,351514,Sukodono,KAB. SIDOARJO,JAWA TIMUR
1,50193,35,352505,Duduksampeyan,KAB. GRESIK,JAWA TIMUR
1,101000,70,320130,Dramaga,KAB. BOGOR,JAWA BARAT
1,28883,20,140801,Siak,KAB. SIAK,RIAU
1,143095,99,321526,Karawang Timur,KAB. KARAWANG,JAWA BARAT
1,56439,39,331105,Nguter,KAB. SUKOHARJO,JAWA TENGAH
1,168101,116,127103,Medan Helvetia,KOTA MEDAN,SUMATERA UTARA
1,11596,8,321109,Surian,KAB. SUMEDANG,JAWA BARAT
1,37719,26,747108,Kadia,KOTA KENDARI,SULAWESI TENGGARA
1,23317,16,177107,Ratu Samban,KOTA BENGKULU,BENGKULU
1,87043,59,351616,Jetis,KAB. MOJOKERTO,JAWA TIMUR
1,88649,60,360322,Pagedangan,KAB. TANGERANG,BANTEN
1,65648,43,352504,Benjeng,KAB. GRESIK,JAWA TIMUR
1,121754,79,137106,Lubuk Begalung,KOTA PADANG,SUMATERA BARAT
1,165015,107,517104,Denpasar Utara,KOTA DENPASAR,BALI
1,30990,20,340110,Nanggulan,KAB. KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA
1,73059,47,217104,Nongsa,KOTA BATAM,KEPULAUAN RIAU
1,169547,109,320405,Cileunyi,KAB. BANDUNG,JAWA BARAT
1,62622,40,331812,Margorejo,KAB. PATI,JAWA TENGAH
1,131725,82,320116,Cibungbulang,KAB. BOGOR,JAWA BARAT
1,87195,54,350810,Lumajang,KAB. LUMAJANG,JAWA TIMUR
1,42718,26,510504,Dawan,KAB. KLUNGKUNG,BALI
1,50938,31,320407,Cilengkrang,KAB. BANDUNG,JAWA BARAT
1,85500,52,350402,Boyolangu,KAB. TULUNGAGUNG,JAWA TIMUR
1,39894,24,177102,Gading Cempaka,KOTA BENGKULU,BENGKULU
1,96662,58,320133,Ciseeng,KAB. BOGOR,JAWA BARAT
1,40645,24,161004,Indralaya,KAB. OGAN ILIR,SUMATERA SELATAN
1,30608,18,620801,Sukamara,KAB. SUKAMARA,KALIMANTAN TENGAH
1,90597,53,140502,Pangkalan Kerinci,KAB. PELALAWAN,RIAU
1,61666,36,330701,Wadaslintang,KAB. WONOSOBO,JAWA TENGAH
1,25757,15,331206,Nguntoronadi,KAB. WONOGIRI,JAWA TENGAH
1,72129,42,730602,Bajeng,KAB. GOWA,SULAWESI SELATAN
1,34648,20,820305,Tobelo,KAB. HALMAHERA UTARA,MALUKU UTARA
1,65016,37,330501,Ayah,KAB. KEBUMEN,JAWA TENGAH
1,109842,62,360301,Balaraja,KAB. TANGERANG,BANTEN
1,12452,7,161307,Ulu Rawas,KAB. MUSI RAWAS UTARA,SUMATERA SELATAN
1,24930,14,130405,Tanjung Emas,KAB. TANAH DATAR,SUMATERA BARAT
1,52339,29,330608,Bayan,KAB. PURWOREJO,JAWA TENGAH
1,63886,35,350605,Kandat,KAB. KEDIRI,JAWA TIMUR
1,14724,8,731827,Makale Utara,KAB. TANA TORAJA,SULAWESI SELATAN
1,224546,122,367301,Serang,KOTA SERANG,BANTEN
1,38816,21,747109,Puuwatu,KOTA KENDARI,SULAWESI TENGGARA
1,93630,50,647102,Balikpapan Barat,KOTA BALIKPAPAN,KALIMANTAN TIMUR
1,31879,17,710608,Kalawat,KAB. MINAHASA UTARA,SULAWESI UTARA
1,56356,30,321413,Bungursari,KAB. PURWAKARTA,JAWA BARAT
1,50876,27,210203,Karimun,KAB. KARIMUN,KEPULAUAN RIAU
1,45356,24,331214,Sidoharjo,KAB. WONOGIRI,JAWA TENGAH
1,79458,42,161201,Talang Ubi,KAB. PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN
1,102310,54,350920,Patrang,KAB. JEMBER,JAWA TIMUR
1,19353,10,730913,Moncong Loe,KAB. MAROS,SULAWESI SELATAN
1,89104,46,331801,Sukolilo,KAB. PATI,JAWA TENGAH
1,48747,25,350211,Balong,KAB. PONOROGO,JAWA TIMUR
1,39005,20,127604,Bajenis,KOTA TEBING TINGGI,SUMATERA UTARA
1,61237,31,331008,Jogonalan,KAB. KLATEN,JAWA TENGAH
1,7942,4,530104,Semau,KAB. KUPANG,NUSA TENGGARA TIMUR
1,33788,17,352009,Sukomoro,KAB. MAGETAN,JAWA TIMUR
1,95499,48,920212,Manokwari Barat,KAB. MANOKWARI,PAPUA BARAT
1,47759,24,350407,Sendang,KAB. TULUNGAGUNG,JAWA TIMUR
1,53872,27,357202,Sukorejo,KOTA BLITAR,JAWA TIMUR
1,103949,52,331901,Kaliwungu,KAB. KUDUS,JAWA TENGAH
1,108215,54,331909,Dawe,KAB. KUDUS,JAWA TENGAH
1,28316,14,731202,Liliraja,KAB. SOPPENG,SULAWESI SELATAN
1,56768,28,352302,Jatirogo,KAB. TUBAN,JAWA TIMUR
1,75566,37,332012,Nalumsari,KAB. JEPARA,JAWA TENGAH
1,84190,41,647101,Balikpapan Timur,KOTA BALIKPAPAN,KALIMANTAN TIMUR
1,26752,13,730618,Bajeng Barat,KAB. GOWA,SULAWESI SELATAN
1,86582,42,217107,Sei Beduk,KOTA BATAM,KEPULAUAN RIAU
1,90969,44,510805,Sukasada,KAB. BULELENG,BALI
1,59992,29,187101,Kedaton,KOTA BANDAR LAMPUNG,LAMPUNG
1,194542,94,320103,Citeureup,KAB. BOGOR,JAWA BARAT
1,20706,10,710607,Likupang Timur,KAB. MINAHASA UTARA,SULAWESI UTARA
1,125085,60,320229,Cisaat,KAB. SUKABUMI,JAWA BARAT
1,37733,18,321604,Tambelang,KAB. BEKASI,JAWA BARAT
1,14857,7,640810,Kaliorang,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
1,155465,73,127114,Medan Tembung,KOTA MEDAN,SUMATERA UTARA
1,76665,35,350414,Kalidawir,KAB. TULUNGAGUNG,JAWA TIMUR
1,28479,13,340111,Samigaluh,KAB. KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA
1,89895,41,217106,Lubuk Baja,KOTA BATAM,KEPULAUAN RIAU
1,48262,22,357501,Gadingrejo,KOTA PASURUAN,JAWA TIMUR
1,6652,3,910608,Biak Barat,KAB. BIAK NUMFOR,P A P U A
1,109031,49,320809,Kuningan,KAB. KUNINGAN,JAWA BARAT
1,64770,29,331015,Wonosari,KAB. KLATEN,JAWA TENGAH
1,11218,5,210108,Teluk Bintan,KAB. BINTAN,KEPULAUAN RIAU
1,33672,15,730908,Marusu,KAB. MAROS,SULAWESI SELATAN
1,58384,26,350404,Ngantru,KAB. TULUNGAGUNG,JAWA TIMUR
1,80920,36,330220,Kembaran,KAB. BANYUMAS,JAWA TENGAH
1,44965,20,360304,Jambe,KAB. TANGERANG,BANTEN
1,38328,17,737305,Wara Timur,KOTA PALOPO,SULAWESI SELATAN
1,88266,39,352215,Bojonegoro,KAB. BOJONEGORO,JAWA TIMUR
1,49174,21,731004,Pangkajene,KAB. PANGKAJENE KEPULAUAN,SULAWESI SELATAN
1,21169,9,720206,Pamona Selatan,KAB. POSO,SULAWESI TENGAH
1,110803,47,332903,Bumiayu,KAB. BREBES,JAWA TENGAH
1,83157,35,332303,Temanggung,KAB. TEMANGGUNG,JAWA TENGAH
1,69299,29,332213,Bergas,KAB. SEMARANG,JAWA TENGAH
1,78967,33,350602,Mojo,KAB. KEDIRI,JAWA TIMUR
1,26360,11,350419,Tanggunggunung,KAB. TULUNGAGUNG,JAWA TIMUR
1,31253,13,351604,Trawas,KAB. MOJOKERTO,JAWA TIMUR
1,41364,17,352424,Karangbinangun,KAB. LAMONGAN,JAWA TIMUR
1,58625,24,357203,Sananwetan,KOTA BLITAR,JAWA TIMUR
1,29369,12,330509,Prembun,KAB. KEBUMEN,JAWA TENGAH
1,48990,20,331012,Pedan,KAB. KLATEN,JAWA TENGAH
1,73510,30,177101,Selebar,KOTA BENGKULU,BENGKULU
1,52112,21,351023,Tegalsari,KAB. BANYUWANGI,JAWA TIMUR
1,29863,12,130503,Nan Sabaris,KAB. PADANG PARIAMAN,SUMATERA BARAT
1,62278,25,120919,Kota Kisaran Barat,KAB. ASAHAN,SUMATERA UTARA
1,115585,46,320122,Cigudeg,KAB. BOGOR,JAWA BARAT
1,32959,13,330908,Sawit,KAB. BOYOLALI,JAWA TENGAH
1,58401,23,352008,Panekan,KAB. MAGETAN,JAWA TIMUR
1,12791,5,150216,Renah Pembarap,KAB. MERANGIN,JAMBI
1,25656,10,640217,Marang Kayu,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
1,59186,23,330305,Purbalingga,KAB. PURBALINGGA,JAWA TENGAH
1,51518,20,330303,Kejobong,KAB. PURBALINGGA,JAWA TENGAH
1,59667,23,327204,Warudoyong,KOTA SUKABUMI,JAWA BARAT
1,77927,30,327405,Kesambi,KOTA CIREBON,JAWA BARAT
1,52066,20,350313,Durenan,KAB. TRENGGALEK,JAWA TIMUR
1,62540,24,327902,Pataruman,KOTA BANJAR,JAWA BARAT
1,34301,13,351107,Curahdami,KAB. BONDOWOSO,JAWA TIMUR
1,92750,35,350906,Tanggul,KAB. JEMBER,JAWA TIMUR
1,68974,26,140103,Tambang,KAB. KAMPAR,RIAU
1,26578,10,732408,Tomoni,KAB. LUWU TIMUR,SULAWESI SELATAN
1,23957,9,130410,Salimpauang,KAB. TANAH DATAR,SUMATERA BARAT
1,77366,29,180201,Kalirejo,KAB. LAMPUNG TENGAH,LAMPUNG
1,18799,7,127204,Siantar Selatan,KOTA PEMATANGSIANTAR,SUMATERA UTARA
1,70307,26,160302,Muara Enim,KAB. MUARA ENIM,SUMATERA SELATAN
1,51542,19,330208,Tambak,KAB. BANYUMAS,JAWA TENGAH
1,92234,34,367303,Walantaka,KOTA SERANG,BANTEN
1,68152,25,351314,Kraksaan,KAB. PROBOLINGGO,JAWA TIMUR
1,62951,23,320916,Dukupuntang,KAB. CIREBON,JAWA BARAT
1,126155,46,617105,Pontianak Kota,KOTA PONTIANAK,KALIMANTAN BARAT
1,63423,23,520408,Sumbawa,KAB. SUMBAWA,NUSA TENGGARA BARAT
1,68968,25,140703,Tanah Putih,KAB. ROKAN HILIR,RIAU
1,70623,25,331315,Mojogedang,KAB. KARANGANYAR,JAWA TENGAH
1,14143,5,137301,Lembah Segar,KOTA SAWAHLUNTO,SUMATERA BARAT
1,91922,32,330221,Sumbang,KAB. BANYUMAS,JAWA TENGAH
1,141231,49,160710,Talang Kelapa,KAB. BANYUASIN,SUMATERA SELATAN
1,26009,9,161012,Sungai Pinang,KAB. OGAN ILIR,SUMATERA SELATAN
1,14574,5,640801,Muara Ancalong,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
1,26258,9,321119,Ganeas,KAB. SUMEDANG,JAWA BARAT
1,35052,12,820101,Jailolo,KAB. HALMAHERA BARAT,MALUKU UTARA
1,91835,31,610416,Delta Pawan,KAB. KETAPANG,KALIMANTAN BARAT
1,20992,7,321123,Cisarua,KAB. SUMEDANG,JAWA BARAT
1,117093,39,321704,Cikalongwetan,KAB. BANDUNG BARAT,JAWA BARAT
1,135467,45,321303,Subang,KAB. SUBANG,JAWA BARAT
1,66566,22,640203,Loa Janan,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
1,85332,28,351506,Tanggulangin,KAB. SIDOARJO,JAWA TIMUR
1,24393,8,731206,Donri Donri,KAB. SOPPENG,SULAWESI SELATAN
1,180192,59,332909,Brebes,KAB. BREBES,JAWA TENGAH
1,39752,13,730509,Galesong,KAB. TAKALAR,SULAWESI SELATAN
1,24533,8,332216,Bancak,KAB. SEMARANG,JAWA TENGAH
1,80527,26,321117,Sumedang Selatan,KAB. SUMEDANG,JAWA BARAT
1,105583,34,157109,Alam Barajo,KOTA JAMBI,JAMBI
1,49904,16,352605,Arosbaya,KAB. BANGKALAN,JAWA TIMUR
1,56483,18,617202,Singkawang Barat,KOTA SINGKAWANG,KALIMANTAN BARAT
1,84901,27,330202,Wangon,KAB. BANYUMAS,JAWA TENGAH
1,47300,15,332212,Bringin,KAB. SEMARANG,JAWA TENGAH
1,9579,3,731833,Sangalla Selatan,KAB. TANA TORAJA,SULAWESI SELATAN
1,42041,13,750104,Tibawa,KAB. GORONTALO,GORONTALO
1,32425,10,720610,Bahodopi,KAB. MOROWALI,SULAWESI TENGAH
1,58671,18,350215,Sukorejo,KAB. PONOROGO,JAWA TIMUR
1,36413,11,350809,Tekung,KAB. LUMAJANG,JAWA TIMUR
1,66566,20,351607,Kutorejo,KAB. MOJOKERTO,JAWA TIMUR
1,83662,25,350721,Wagir,KAB. MALANG,JAWA TIMUR
1,33672,10,340302,Nglipar,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
1,57574,17,320922,Kapetakan,KAB. CIREBON,JAWA BARAT
1,54519,16,330611,Pituruh,KAB. PURWOREJO,JAWA TENGAH
1,37528,11,350814,Padang,KAB. LUMAJANG,JAWA TIMUR
1,54588,16,330215,Gumelar,KAB. BANYUMAS,JAWA TENGAH
1,54589,16,320227,Gunungguruh,KAB. SUKABUMI,JAWA BARAT
1,24028,7,120908,Meranti,KAB. ASAHAN,SUMATERA UTARA
1,61991,18,717108,Mapanget,KOTA MANADO,SULAWESI UTARA
1,75835,22,350509,Nglegok,KAB. BLITAR,JAWA TIMUR
1,41551,12,177105,Kampung Melayu,KOTA BENGKULU,BENGKULU
1,38489,11,330209,Somagede,KAB. BANYUMAS,JAWA TENGAH
1,77432,22,140112,Tapung Hulu,KAB. KAMPAR,RIAU
1,84938,24,350910,Balung,KAB. JEMBER,JAWA TIMUR
1,42563,12,331519,Tanggungharjo,KAB. GROBOGAN,JAWA TENGAH
1,96278,27,332712,Comal,KAB. PEMALANG,JAWA TENGAH
1,24984,7,350206,Sooko,KAB. PONOROGO,JAWA TIMUR
1,60690,17,331005,Cawas,KAB. KLATEN,JAWA TENGAH
1,50789,14,352604,Kamal,KAB. BANGKALAN,JAWA TIMUR
1,40064,11,331021,Kemalang,KAB. KLATEN,JAWA TENGAH
1,54778,15,180302,Kotabumi,KAB. LAMPUNG UTARA,LAMPUNG
1,62237,17,647210,Loa Janan Ilir,KOTA SAMARINDA,KALIMANTAN TIMUR
1,18362,5,710215,Tombariri,KAB. MINAHASA,SULAWESI UTARA
1,51811,14,360307,Kronjo,KAB. TANGERANG,BANTEN
1,48532,13,331809,Jakenan,KAB. PATI,JAWA TENGAH
1,97385,26,351707,Mojowarno,KAB. JOMBANG,JAWA TIMUR
1,44947,12,331501,Kedungjati,KAB. GROBOGAN,JAWA TENGAH
1,64282,17,331106,Bendosari,KAB. SUKOHARJO,JAWA TENGAH
1,95055,25,332806,Lebaksiu,KAB. TEGAL,JAWA TENGAH
1,72456,19,330912,Nogosari,KAB. BOYOLALI,JAWA TENGAH
1,30734,8,360226,Cihara,KAB. LEBAK,BANTEN
1,154736,40,320307,Karangtengah,KAB. CIANJUR,JAWA BARAT
1,50319,13,320239,Nyalindung,KAB. SUKABUMI,JAWA BARAT
1,81783,21,320313,Sukaresmi,KAB. CIANJUR,JAWA BARAT
1,39232,10,127405,Datuk Bandar,KOTA TANJUNG BALAI,SUMATERA UTARA
1,62970,16,330802,Borobudur,KAB. MAGELANG,JAWA TENGAH
1,67076,17,350311,Trenggalek,KAB. TRENGGALEK,JAWA TIMUR
1,19775,5,640215,Sanga Sanga,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
1,19984,5,161001,Muara Kuang,KAB. OGAN ILIR,SUMATERA SELATAN
1,104684,26,640206,Tenggarong,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
1,24171,6,150811,Bathin III,KAB. BUNGO,JAMBI
1,52533,13,331402,Plupuh,KAB. SRAGEN,JAWA TENGAH
1,125303,31,647206,Sungai Kunjang,KOTA SAMARINDA,KALIMANTAN TIMUR
1,72815,18,332608,Kajen,KAB. PEKALONGAN,JAWA TENGAH
1,36526,9,330602,Ngombol,KAB. PURWOREJO,JAWA TENGAH
1,61149,15,150508,Sungai Gelam,KAB. MUARO JAMBI,JAMBI
1,41472,10,140302,Bantan,KAB. BENGKALIS,RIAU
1,41655,10,320503,Wanaraja,KAB. GARUT,JAWA BARAT
1,58539,14,927106,Sorong Manoi,KOTA SORONG,PAPUA BARAT
1,58701,14,351907,Wungu,KAB. MADIUN,JAWA TIMUR
1,92640,22,350804,Pasirian,KAB. LUMAJANG,JAWA TIMUR
1,50758,12,351213,Asembagus,KAB. SITUBONDO,JAWA TIMUR
1,42492,10,180206,Punggur,KAB. LAMPUNG TENGAH,LAMPUNG
1,115687,27,180113,Jati Agung,KAB. LAMPUNG SELATAN,LAMPUNG
1,77313,18,360409,Ciruas,KAB. SERANG,BANTEN
1,56309,13,350901,Jombang,KAB. JEMBER,JAWA TIMUR
1,78256,18,321514,Jatisari,KAB. KARAWANG,JAWA BARAT
1,230588,53,120723,Sunggal,KAB. DELI SERDANG,SUMATERA UTARA
1,96091,22,320427,Cikancung,KAB. BANDUNG,JAWA BARAT
1,100979,23,360415,Cikande,KAB. SERANG,BANTEN
1,57207,13,331103,Tawangsari,KAB. SUKOHARJO,JAWA TENGAH
1,48418,11,367204,Ciwandan,KOTA CILEGON,BANTEN
1,57293,13,330807,Sawangan,KAB. MAGELANG,JAWA TENGAH
1,44196,10,352902,Kalianget,KAB. SUMENEP,JAWA TIMUR
1,53096,12,350207,Pulung,KAB. PONOROGO,JAWA TIMUR
1,22245,5,720304,Rio Pakava,KAB. DONGGALA,SULAWESI TENGAH
1,31202,7,187117,Enggal,KOTA BANDAR LAMPUNG,LAMPUNG
1,53510,12,330819,Tegalrejo,KAB. MAGELANG,JAWA TENGAH
1,67442,15,332818,Dukuhwaru,KAB. TEGAL,JAWA TENGAH
1,76521,17,351502,Prambon,KAB. SIDOARJO,JAWA TIMUR
1,91350,20,352804,Pamekasan,KAB. PAMEKASAN,JAWA TIMUR
1,64627,14,321519,Lemahabang,KAB. KARAWANG,JAWA BARAT
1,129751,28,332811,Adiwerna,KAB. TEGAL,JAWA TENGAH
1,69636,15,320905,Babakan,KAB. CIREBON,JAWA BARAT
1,27880,6,730912,Lau,KAB. MAROS,SULAWESI SELATAN
1,60646,13,330504,Petanahan,KAB. KEBUMEN,JAWA TENGAH
1,60984,13,537105,Kota Raja,KOTA KUPANG,NUSA TENGGARA TIMUR
1,23485,5,120813,Dolok Panribuan,KAB. SIMALUNGUN,SUMATERA UTARA
1,47194,10,350816,Kedungjajang,KAB. LUMAJANG,JAWA TIMUR
1,47430,10,331818,Cluwak,KAB. PATI,JAWA TENGAH
1,61660,13,350929,Sukowono,KAB. JEMBER,JAWA TIMUR
1,61875,13,647202,Samarinda Seberang,KOTA SAMARINDA,KALIMANTAN TIMUR
1,119189,25,350912,Ambulu,KAB. JEMBER,JAWA TIMUR
1,52862,11,351319,Dringu,KAB. PROBOLINGGO,JAWA TIMUR
1,53321,11,331111,Gatak,KAB. SUKOHARJO,JAWA TENGAH
1,58180,12,351704,Bareng,KAB. JOMBANG,JAWA TIMUR
1,14564,3,731312,Penrang,KAB. WAJO,SULAWESI SELATAN
1,63188,13,351814,Bagor,KAB. NGANJUK,JAWA TIMUR
1,19473,4,160511,Selangit,KAB. MUSI RAWAS,SUMATERA SELATAN
1,14658,3,180317,Hulu Sungkai,KAB. LAMPUNG UTARA,LAMPUNG
1,29462,6,120804,Panei,KAB. SIMALUNGUN,SUMATERA UTARA
1,69077,14,320719,Pamarican,KAB. CIAMIS,JAWA BARAT
1,5019,1,910407,Wanggar,KAB. NABIRE,P A P U A
1,85872,17,351020,Sempu,KAB. BANYUWANGI,JAWA TIMUR
1,87430,17,320434,Solokanjeruk,KAB. BANDUNG,JAWA BARAT
1,134277,26,321707,Cipatat,KAB. BANDUNG BARAT,JAWA BARAT
1,187418,36,180104,Natar,KAB. LAMPUNG SELATAN,LAMPUNG
1,10418,2,150220,Pamenang Selatan,KAB. MERANGIN,JAMBI
1,41754,8,331216,Kismantoro,KAB. WONOGIRI,JAWA TENGAH
1,47210,9,177104,Muara Bangka Hulu,KOTA BENGKULU,BENGKULU
1,42007,8,321324,Sukasari,KAB. SUBANG,JAWA BARAT
1,42195,8,187116,Langkapura,KOTA BANDAR LAMPUNG,LAMPUNG
1,101364,19,320120,Parung Panjang,KAB. BOGOR,JAWA BARAT
1,58854,11,160306,Gelumbang,KAB. MUARA ENIM,SUMATERA SELATAN
1,42941,8,321504,Ciampel,KAB. KARAWANG,JAWA BARAT
1,54281,10,351012,Singojuruh,KAB. BANYUWANGI,JAWA TIMUR
1,16351,3,190405,Namang,KAB. BANGKA TENGAH,KEPULAUAN BANGKA BELITUNG
1,32723,6,330605,Kaligesing,KAB. PURWOREJO,JAWA TENGAH
1,49805,9,351313,Besuk,KAB. PROBOLINGGO,JAWA TIMUR
1,55441,10,510803,Busung biu,KAB. BULELENG,BALI
1,61215,11,332616,Wiradesa,KAB. PEKALONGAN,JAWA TENGAH
1,33600,6,150206,Pamenang,KAB. MERANGIN,JAMBI
1,33762,6,520405,Alas,KAB. SUMBAWA,NUSA TENGGARA BARAT
1,16884,3,310101,Kepulauan Seribu Utara,KAB. ADM. KEP. SERIBU,DKI JAKARTA
1,39827,7,351102,Tamanan,KAB. BONDOWOSO,JAWA TIMUR
1,57283,10,350806,Kunir,KAB. LUMAJANG,JAWA TIMUR
1,11489,2,710204,Kombi,KAB. MINAHASA,SULAWESI UTARA
1,11553,2,620905,Menthobi Raya,KAB. LAMANDAU,KALIMANTAN TENGAH
1,98457,17,647205,Samarinda Utara,KOTA SAMARINDA,KALIMANTAN TIMUR
1,70180,12,351504,Porong,KAB. SIDOARJO,JAWA TIMUR
1,58501,10,332107,Dempet,KAB. DEMAK,JAWA TENGAH
1,41019,7,730702,Sinjai Selatan,KAB. SINJAI,SULAWESI SELATAN
1,369576,62,120726,Percut Sei Tuan,KAB. DELI SERDANG,SUMATERA UTARA
1,108819,18,320304,Cilaku,KAB. CIANJUR,JAWA BARAT
1,96778,16,337501,Pekalongan Barat,KOTA PEKALONGAN,JAWA TENGAH
1,66575,11,320601,Cipatujah,KAB. TASIKMALAYA,JAWA BARAT
